timestamp,minutes_elapsed,cam_id,model,operator,setup,environment,distance_m,signal_dbm,battery_pct,battery_health,temperature_c,link_state,bitrate_mbps,dropped_frames,latency_ms,transmitting,recording_local
2026-08-29T09:03:00,123.0,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-73.0,65.2,0.79,27.1,CRITICAL,6.2,40,508,True,True
2026-08-29T09:03:30,123.5,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-50.8,71.3,0.95,25.6,OK,48.4,0,35,True,True
2026-08-29T09:03:30,123.5,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-56.3,70.5,0.92,26.6,OK,48.0,0,35,True,True
2026-08-29T09:03:30,123.5,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-69.9,56.1,0.61,26.7,DEGRADED,15.9,68,188,True,True
2026-08-29T09:03:30,123.5,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-57.5,70.2,0.88,25.8,OK,48.4,0,35,True,True
2026-08-29T09:03:30,123.5,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-71.7,65.9,0.79,24.8,DEGRADED,9.3,4,101,True,True
2026-08-29T09:04:00,124.0,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-53.3,71.5,0.95,27.0,OK,46.4,0,35,True,True
2026-08-29T09:04:00,124.0,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-57.6,70.4,0.92,27.0,OK,45.2,0,35,True,True
2026-08-29T09:04:00,124.0,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-73.2,55.8,0.61,27.4,CRITICAL,8.0,37,265,True,True
2026-08-29T09:04:00,124.0,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-59.0,68.5,0.88,28.1,OK,46.5,0,35,True,True
2026-08-29T09:04:00,124.0,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-70.8,65.4,0.79,27.1,DEGRADED,16.1,80,194,True,True
2026-08-29T09:04:30,124.5,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-55.3,71.4,0.95,24.2,OK,45.6,0,35,True,True
2026-08-29T09:04:30,124.5,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-58.8,70.1,0.92,24.6,OK,47.4,0,35,True,True
2026-08-29T09:04:30,124.5,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-69.3,54.3,0.61,27.3,DEGRADED,15.1,76,181,True,True
2026-08-29T09:04:30,124.5,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-58.0,69.1,0.88,25.8,OK,47.5,0,35,True,True
2026-08-29T09:04:30,124.5,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-73.0,65.0,0.79,25.1,CRITICAL,6.4,39,359,True,True
2026-08-29T09:05:00,125.0,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-55.0,70.5,0.95,25.4,OK,48.0,0,35,True,True
2026-08-29T09:05:00,125.0,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-58.3,70.1,0.92,26.1,OK,49.0,0,35,True,True
2026-08-29T09:05:00,125.0,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-72.3,55.7,0.61,24.3,CRITICAL,7.1,42,463,True,True
2026-08-29T09:05:00,125.0,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-59.5,68.9,0.88,25.3,OK,48.5,0,35,True,True
2026-08-29T09:05:00,125.0,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-73.0,64.9,0.79,25.2,CRITICAL,6.7,97,317,True,True
2026-08-29T09:05:30,125.5,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-54.8,71.1,0.95,26.1,OK,50.1,0,35,True,True
2026-08-29T09:05:30,125.5,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-56.3,69.6,0.92,25.1,OK,45.9,0,35,True,True
2026-08-29T09:05:30,125.5,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-70.3,54.8,0.61,26.2,DEGRADED,16.0,31,250,True,True
2026-08-29T09:05:30,125.5,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-58.8,68.1,0.88,25.8,OK,50.3,0,35,True,True
2026-08-29T09:05:30,125.5,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-71.3,64.4,0.79,26.1,DEGRADED,11.7,31,600,True,True
2026-08-29T09:06:00,126.0,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-53.3,70.4,0.95,25.1,OK,49.1,0,35,True,True
2026-08-29T09:06:00,126.0,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-61.5,69.8,0.92,26.5,OK,44.4,3,103,True,True
2026-08-29T09:06:00,126.0,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-73.6,54.6,0.61,26.3,CRITICAL,2.0,91,440,True,True
2026-08-29T09:06:00,126.0,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-59.7,68.2,0.88,26.5,OK,50.4,0,35,True,True
2026-08-29T09:06:00,126.0,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-74.0,65.1,0.79,25.3,CRITICAL,4.6,16,830,True,True
2026-08-29T09:06:30,126.5,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-49.8,70.7,0.95,26.4,OK,46.8,0,35,True,True
2026-08-29T09:06:30,126.5,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-60.9,70.1,0.92,25.3,OK,44.8,0,78,True,True
2026-08-29T09:06:30,126.5,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-70.1,54.3,0.61,26.7,DEGRADED,15.3,59,416,True,True
2026-08-29T09:06:30,126.5,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-63.6,67.9,0.88,26.5,OK,36.4,13,157,True,True
2026-08-29T09:06:30,126.5,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-70.9,64.9,0.79,25.2,DEGRADED,12.4,91,135,True,True
2026-08-29T09:07:00,127.0,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-51.6,70.9,0.95,27.2,OK,48.5,0,35,True,True
2026-08-29T09:07:00,127.0,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-52.7,70.1,0.92,25.9,OK,49.1,0,35,True,True
2026-08-29T09:07:00,127.0,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-68.9,54.4,0.61,26.7,DEGRADED,22.1,34,148,True,True
2026-08-29T09:07:00,127.0,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-58.1,68.6,0.88,25.7,OK,48.1,0,35,True,True
2026-08-29T09:07:00,127.0,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-70.3,64.8,0.79,24.9,DEGRADED,16.0,45,424,True,True
2026-08-29T09:07:30,127.5,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-51.1,70.3,0.95,24.8,OK,48.0,0,35,True,True
2026-08-29T09:07:30,127.5,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-57.3,69.6,0.92,24.8,OK,49.6,0,35,True,True
2026-08-29T09:07:30,127.5,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-69.7,53.7,0.61,24.8,DEGRADED,15.8,26,552,True,True
2026-08-29T09:07:30,127.5,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-63.4,68.3,0.88,25.8,OK,35.9,19,202,True,True
2026-08-29T09:07:30,127.5,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-70.6,64.8,0.79,27.1,DEGRADED,12.6,45,618,True,True
2026-08-29T09:08:00,128.0,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-52.6,70.8,0.95,24.5,OK,50.2,0,35,True,True
2026-08-29T09:08:00,128.0,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-58.2,69.9,0.92,25.5,OK,51.2,0,35,True,True
2026-08-29T09:08:00,128.0,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-71.2,54.3,0.61,27.0,DEGRADED,12.1,104,127,True,True
2026-08-29T09:08:00,128.0,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-57.2,68.4,0.88,25.6,OK,49.5,0,35,True,True
2026-08-29T09:08:00,128.0,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-72.2,64.4,0.79,25.5,CRITICAL,6.6,43,593,True,True
2026-08-29T09:08:30,128.5,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-52.4,69.9,0.95,26.4,OK,48.0,0,35,True,True
2026-08-29T09:08:30,128.5,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-57.8,68.8,0.92,26.9,OK,48.8,0,35,True,True
2026-08-29T09:08:30,128.5,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-69.3,54.2,0.61,26.3,DEGRADED,17.5,1,124,True,True
2026-08-29T09:08:30,128.5,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-60.9,68.4,0.88,25.8,OK,45.5,6,72,True,True
2026-08-29T09:08:30,128.5,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-70.2,64.5,0.79,26.0,DEGRADED,15.7,64,199,True,True
2026-08-29T09:09:00,129.0,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-55.2,69.4,0.95,26.4,OK,46.0,0,35,True,True
2026-08-29T09:09:00,129.0,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-59.2,69.4,0.92,26.1,OK,48.0,0,35,True,True
2026-08-29T09:09:00,129.0,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-70.1,53.3,0.61,26.0,DEGRADED,16.3,39,634,True,True
2026-08-29T09:09:00,129.0,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-60.9,68.0,0.88,25.7,OK,44.2,7,78,True,True
2026-08-29T09:09:00,129.0,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-70.7,63.9,0.79,26.4,DEGRADED,15.1,10,273,True,True
2026-08-29T09:09:30,129.5,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-55.1,69.9,0.95,26.3,OK,49.8,0,35,True,True
2026-08-29T09:09:30,129.5,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-57.3,69.4,0.92,26.4,OK,49.3,0,35,True,True
2026-08-29T09:09:30,129.5,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-73.0,53.3,0.61,26.5,CRITICAL,4.4,44,136,True,True
2026-08-29T09:09:30,129.5,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-59.8,68.0,0.88,24.1,OK,45.5,0,35,True,True
2026-08-29T09:09:30,129.5,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-67.1,63.9,0.79,27.0,DEGRADED,28.6,39,453,True,True
2026-08-29T09:10:00,130.0,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-54.9,69.3,0.95,27.2,OK,47.6,0,35,True,True
2026-08-29T09:10:00,130.0,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-56.3,68.7,0.92,26.5,OK,46.6,0,35,True,True
2026-08-29T09:10:00,130.0,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-74.2,52.9,0.61,25.6,CRITICAL,1.7,77,877,True,True
2026-08-29T09:10:00,130.0,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-59.8,68.1,0.88,26.5,OK,47.2,0,35,True,True
2026-08-29T09:10:00,130.0,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-71.9,63.7,0.79,25.5,DEGRADED,10.8,16,218,True,True
2026-08-29T09:10:30,130.5,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-48.9,70.0,0.95,24.4,OK,45.9,0,35,True,True
2026-08-29T09:10:30,130.5,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-58.3,69.4,0.92,26.1,OK,46.2,0,35,True,True
2026-08-29T09:10:30,130.5,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-72.6,53.0,0.61,26.4,CRITICAL,6.6,28,465,True,True
2026-08-29T09:10:30,130.5,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-57.4,67.0,0.88,26.0,OK,50.3,0,35,True,True
2026-08-29T09:10:30,130.5,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-72.8,63.9,0.79,25.9,CRITICAL,7.1,103,136,True,True
2026-08-29T09:11:00,131.0,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-52.7,70.2,0.95,26.3,OK,48.8,0,35,True,True
2026-08-29T09:11:00,131.0,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-55.3,67.9,0.92,26.0,OK,48.6,0,35,True,True
2026-08-29T09:11:00,131.0,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-73.0,52.5,0.61,26.3,CRITICAL,7.4,34,413,True,True
2026-08-29T09:11:00,131.0,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-61.3,67.0,0.88,26.1,OK,43.2,11,69,True,True
2026-08-29T09:11:00,131.0,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-70.2,63.9,0.79,24.7,DEGRADED,15.3,72,543,True,True
2026-08-29T09:11:30,131.5,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-53.7,69.5,0.95,24.8,OK,50.0,0,35,True,True
2026-08-29T09:11:30,131.5,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-58.8,68.4,0.92,25.9,OK,46.9,0,35,True,True
2026-08-29T09:11:30,131.5,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-75.0,53.0,0.61,26.4,DEGRADED,17.2,42,158,True,True
2026-08-29T09:11:30,131.5,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-60.0,67.2,0.88,24.7,OK,48.0,0,35,True,True
2026-08-29T09:11:30,131.5,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-65.9,63.0,0.79,25.4,DEGRADED,30.4,35,252,True,True
2026-08-29T09:12:00,132.0,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-54.3,69.5,0.95,26.7,OK,47.3,0,35,True,True
2026-08-29T09:12:00,132.0,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-59.3,68.6,0.92,27.1,OK,46.8,0,35,True,True
2026-08-29T09:12:00,132.0,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-74.3,51.8,0.61,24.9,CRITICAL,0.0,98,286,True,True
2026-08-29T09:12:00,132.0,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-56.2,67.2,0.88,25.2,OK,46.3,0,35,True,True
2026-08-29T09:12:00,132.0,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-71.5,63.7,0.79,25.7,DEGRADED,10.2,64,693,True,True
2026-08-29T09:12:30,132.5,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-53.6,69.3,0.95,26.2,OK,45.9,0,35,True,True
2026-08-29T09:12:30,132.5,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-61.8,67.9,0.92,25.5,OK,42.1,7,125,True,True
2026-08-29T09:12:30,132.5,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-73.2,52.6,0.61,27.1,CRITICAL,5.3,47,315,True,True
2026-08-29T09:12:30,132.5,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-64.0,67.3,0.88,26.0,OK,34.6,23,224,True,True
2026-08-29T09:12:30,132.5,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-72.0,63.3,0.79,26.0,CRITICAL,6.1,44,290,True,True
2026-08-29T09:13:00,133.0,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-49.7,69.1,0.95,26.3,OK,48.0,0,35,True,True
2026-08-29T09:13:00,133.0,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-59.8,67.7,0.92,26.4,OK,49.3,0,35,True,True
2026-08-29T09:13:00,133.0,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-71.1,52.9,0.61,24.6,DEGRADED,13.3,19,116,True,True
2026-08-29T09:13:00,133.0,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-58.6,67.4,0.88,25.9,OK,51.2,0,35,True,True
2026-08-29T09:13:00,133.0,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-74.5,62.4,0.79,26.3,CRITICAL,2.7,51,317,True,True
2026-08-29T09:13:30,133.5,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-55.4,69.5,0.95,24.8,OK,48.3,0,35,True,True
2026-08-29T09:13:30,133.5,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-57.8,68.0,0.92,23.9,OK,45.8,0,35,True,True
2026-08-29T09:13:30,133.5,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-70.5,51.9,0.61,27.3,DEGRADED,14.2,91,355,True,True
2026-08-29T09:13:30,133.5,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-61.4,67.0,0.88,24.8,OK,45.8,13,104,True,True
2026-08-29T09:13:30,133.5,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-68.3,62.6,0.79,25.8,DEGRADED,21.8,27,221,True,True
2026-08-29T09:14:00,134.0,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-51.8,69.2,0.95,25.6,OK,45.7,0,35,True,True
2026-08-29T09:14:00,134.0,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-61.3,67.5,0.92,25.8,OK,46.1,9,67,True,True
2026-08-29T09:14:00,134.0,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-76.1,51.3,0.61,25.2,DEGRADED,15.6,17,638,True,True
2026-08-29T09:14:00,134.0,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-56.3,66.3,0.88,26.8,OK,48.1,0,35,True,True
2026-08-29T09:14:00,134.0,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-72.4,63.1,0.79,25.4,CRITICAL,7.4,70,141,True,True
2026-08-29T09:14:30,134.5,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-58.4,69.3,0.95,28.1,OK,46.1,0,35,True,True
2026-08-29T09:14:30,134.5,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-58.0,67.5,0.92,26.2,OK,48.8,0,35,True,True
2026-08-29T09:14:30,134.5,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-72.2,51.1,0.61,27.0,CRITICAL,10.9,34,543,True,True
2026-08-29T09:14:30,134.5,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-64.4,66.1,0.88,26.4,OK,35.3,4,215,True,True
2026-08-29T09:14:30,134.5,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-71.3,62.8,0.79,26.0,DEGRADED,9.6,9,355,True,True
2026-08-29T09:15:00,135.0,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-54.1,68.5,0.95,27.6,OK,46.6,0,35,True,True
2026-08-29T09:15:00,135.0,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-57.9,68.2,0.92,26.3,OK,47.5,0,35,True,True
2026-08-29T09:15:00,135.0,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-74.2,51.1,0.61,25.4,CRITICAL,0.0,123,701,True,True
2026-08-29T09:15:00,135.0,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-62.7,65.9,0.88,25.1,OK,41.0,18,103,True,True
2026-08-29T09:15:00,135.0,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-73.1,62.0,0.79,26.9,CRITICAL,3.9,27,172,True,True
2026-08-29T09:15:30,135.5,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-53.0,68.7,0.95,25.9,OK,44.5,0,35,True,True
2026-08-29T09:15:30,135.5,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-60.7,68.2,0.92,27.0,OK,45.2,0,40,True,True
2026-08-29T09:15:30,135.5,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-78.3,51.0,0.61,26.7,DEGRADED,12.4,37,500,True,True
2026-08-29T09:15:30,135.5,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-59.4,65.7,0.88,25.5,OK,47.4,0,35,True,True
2026-08-29T09:15:30,135.5,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-72.5,62.3,0.79,27.4,CRITICAL,7.0,58,404,True,True
2026-08-29T09:16:00,136.0,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-54.8,68.4,0.95,25.3,OK,45.7,0,35,True,True
2026-08-29T09:16:00,136.0,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-60.2,68.6,0.92,27.9,OK,50.9,1,41,True,True
2026-08-29T09:16:00,136.0,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-73.1,50.5,0.61,25.8,CRITICAL,4.7,119,331,True,True
2026-08-29T09:16:00,136.0,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-59.4,65.8,0.88,25.8,OK,45.3,0,35,True,True
2026-08-29T09:16:00,136.0,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-70.4,61.9,0.79,25.2,DEGRADED,14.8,95,460,True,True
2026-08-29T09:16:30,136.5,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-49.9,67.4,0.95,25.3,OK,47.6,0,35,True,True
2026-08-29T09:16:30,136.5,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-57.7,67.0,0.92,25.4,OK,47.8,0,35,True,True
2026-08-29T09:16:30,136.5,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-73.2,50.5,0.61,26.9,CRITICAL,7.6,71,682,True,True
2026-08-29T09:16:30,136.5,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-58.1,65.4,0.88,25.5,OK,48.2,0,35,True,True
2026-08-29T09:16:30,136.5,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-71.7,62.2,0.79,26.3,DEGRADED,13.0,80,87,True,True
2026-08-29T09:17:00,137.0,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-54.2,67.8,0.95,25.0,OK,44.0,0,35,True,True
2026-08-29T09:17:00,137.0,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-61.6,67.6,0.92,26.3,OK,42.6,14,57,True,True
2026-08-29T09:17:00,137.0,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-68.9,51.0,0.61,25.4,DEGRADED,17.9,80,383,True,True
2026-08-29T09:17:00,137.0,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-60.6,65.8,0.88,26.1,OK,47.8,3,69,True,True
2026-08-29T09:17:00,137.0,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-72.6,61.5,0.79,25.5,CRITICAL,5.2,77,634,True,True
2026-08-29T09:17:30,137.5,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-51.7,67.7,0.95,25.8,OK,50.2,0,35,True,True
2026-08-29T09:17:30,137.5,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-55.6,67.3,0.92,25.5,OK,46.4,0,35,True,True
2026-08-29T09:17:30,137.5,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-76.4,50.3,0.61,26.0,DEGRADED,12.3,17,355,True,True
2026-08-29T09:17:30,137.5,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-61.6,65.3,0.88,25.7,OK,42.6,0,122,True,True
2026-08-29T09:17:30,137.5,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-70.9,61.5,0.79,26.1,DEGRADED,12.8,56,406,True,True
2026-08-29T09:18:00,138.0,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-52.8,67.6,0.95,24.9,OK,47.8,0,35,True,True
2026-08-29T09:18:00,138.0,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-55.2,67.5,0.92,27.7,OK,47.3,0,35,True,True
2026-08-29T09:18:00,138.0,CAM-03,Sony FX3,Kiko,Location A - Ancestral House (Interior),interior,68.0,-73.8,50.7,0.61,26.1,CRITICAL,3.1,16,249,True,True
2026-08-29T09:18:00,138.0,CAM-04,Sony FX3,Dennis,Location A - Ancestral House (Interior),interior,45.0,-58.7,65.9,0.88,26.1,OK,47.7,0,35,True,True
2026-08-29T09:18:00,138.0,CAM-05,Blackmagic,Jorge,Location A - Ancestral House (Interior),interior,95.0,-73.1,61.9,0.79,24.3,CRITICAL,7.8,0,307,True,True
2026-08-29T09:18:30,138.5,CAM-01,Sony FX6,Ariel,Location A - Ancestral House (Interior),interior,18.0,-51.3,67.8,0.95,26.2,OK,45.8,0,35,True,True
2026-08-29T09:18:30,138.5,CAM-02,Sony FX6,Marlon,Location A - Ancestral House (Interior),interior,32.0,-58.7,66.4,0.92,26.7,OK,47.9,0,35,True,True
